,index,StudioProjectName,StudioTestName,ParticipantName,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),RecordingTimestamp,StudioEventData,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),Unnamed: 14,participant_identifier
429,692,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11516,,625.0,98.0,795.0,106.0,227.66,216.03,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
430,693,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11532,,625.0,98.0,799.0,103.0,227.66,216.03,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
431,694,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11549,,,,809.0,118.0,227.6,216.06,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
432,695,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11566,,,,642.0,137.0,227.05,216.0,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
433,696,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11582,,,,491.0,161.0,226.4,215.77,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
434,697,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11599,,,,430.0,180.0,226.11,215.79,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
435,698,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11616,,,,435.0,183.0,226.15,215.85,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
436,699,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11632,,,,424.0,188.0,226.15,215.82,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
437,701,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11666,,,,444.0,213.0,226.03,215.51,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
438,702,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11682,,,,450.0,228.0,225.98,215.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
439,703,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11699,,,,440.0,218.0,225.93,215.49,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
440,704,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11716,,,,435.0,231.0,225.9,215.4,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
441,705,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11732,,,,439.0,218.0,225.84,215.54,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
442,706,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11749,,270.0,217.0,442.0,213.0,225.81,215.51,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
443,707,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11765,,270.0,217.0,441.0,213.0,225.79,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
444,708,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11782,,270.0,217.0,442.0,228.0,225.77,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
445,709,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11799,,270.0,217.0,437.0,215.0,225.76,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
446,710,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11815,,270.0,217.0,445.0,216.0,225.76,215.42,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
447,711,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11832,,,,434.0,205.0,225.76,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
448,712,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11849,,,,448.0,231.0,225.77,215.42,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
449,713,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11865,,,,445.0,213.0,225.77,215.41,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
450,714,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11882,,,,452.0,231.0,225.77,215.38,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
451,715,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11899,,,,443.0,212.0,225.76,215.36,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
452,716,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11915,,,,444.0,212.0,225.75,215.36,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
453,717,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11932,,,,444.0,199.0,225.75,215.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
454,718,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11949,,,,451.0,236.0,225.75,215.28,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
455,719,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11965,,,,422.0,221.0,225.64,215.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
456,720,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11982,,,,398.0,234.0,225.52,215.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
457,721,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,11999,,,,415.0,224.0,225.54,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
458,722,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12015,,,,405.0,218.0,225.5,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
459,723,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12032,,,,415.0,244.0,225.48,215.24,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
460,724,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12049,,,,404.0,230.0,225.46,215.23,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
461,725,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12065,,238.0,231.0,410.0,230.0,225.45,215.22,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
462,726,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12082,,238.0,231.0,407.0,230.0,225.44,215.21,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
463,727,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12099,,238.0,231.0,406.0,231.0,225.43,215.21,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
464,728,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12115,,238.0,231.0,407.0,233.0,225.43,215.22,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
465,729,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12132,,238.0,231.0,415.0,228.0,225.42,215.26,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
466,730,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12149,,,,388.0,174.0,225.36,215.46,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
467,731,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12165,,218.0,179.0,392.0,180.0,225.34,215.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
468,732,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12182,,218.0,179.0,393.0,179.0,225.31,215.55,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
469,733,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12199,,218.0,179.0,387.0,166.0,225.29,215.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
470,734,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12215,,218.0,179.0,393.0,196.0,225.29,215.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
471,735,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12232,,218.0,179.0,386.0,181.0,225.28,215.63,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
472,736,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12248,,218.0,179.0,383.0,179.0,225.29,215.73,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
473,737,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12265,,218.0,179.0,384.0,157.0,225.29,215.72,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
474,738,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12282,,218.0,179.0,388.0,183.0,225.28,215.61,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
475,739,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12298,,218.0,179.0,386.0,184.0,225.27,215.51,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
476,740,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12315,,218.0,179.0,392.0,179.0,225.2,215.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
477,741,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12332,,218.0,179.0,389.0,183.0,225.16,215.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
478,742,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12348,,218.0,179.0,389.0,174.0,225.1,215.48,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
479,743,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12365,,218.0,179.0,392.0,179.0,225.04,215.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
480,744,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12382,,,,387.0,157.0,224.99,215.53,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
481,745,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12398,,,,389.0,175.0,224.95,215.37,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
482,746,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12415,,,,361.0,178.0,224.81,215.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
483,747,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12432,,,,371.0,166.0,224.8,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
484,748,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12448,,202.0,182.0,367.0,175.0,224.8,215.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
485,749,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12465,,202.0,182.0,375.0,194.0,224.79,215.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
486,750,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12482,,202.0,182.0,361.0,164.0,224.79,215.47,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
487,751,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12498,,202.0,182.0,374.0,179.0,224.8,215.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
488,752,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12515,,202.0,182.0,372.0,178.0,224.8,215.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
489,753,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12532,,202.0,182.0,370.0,180.0,224.81,215.42,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
490,754,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12548,,202.0,182.0,373.0,174.0,224.81,215.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
491,755,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12565,,202.0,182.0,373.0,182.0,224.81,215.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
492,756,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12581,,202.0,182.0,366.0,190.0,224.81,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
493,757,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12598,,202.0,182.0,370.0,185.0,224.81,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
494,758,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12615,,202.0,182.0,369.0,180.0,224.8,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
495,759,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12631,,202.0,182.0,371.0,184.0,224.78,215.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
496,760,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12648,,202.0,182.0,373.0,180.0,224.77,215.32,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
497,761,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12665,,202.0,182.0,377.0,178.0,224.75,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
498,762,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12681,,202.0,182.0,381.0,180.0,224.75,215.25,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
499,763,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12698,,202.0,182.0,373.0,179.0,224.72,215.26,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
500,764,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12715,,202.0,182.0,374.0,185.0,224.7,215.27,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
501,765,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12731,,202.0,182.0,375.0,183.0,224.69,215.28,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
502,766,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12748,,202.0,182.0,369.0,183.0,224.69,215.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
503,767,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12765,,202.0,182.0,376.0,184.0,224.7,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
504,768,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12781,,202.0,182.0,376.0,195.0,224.7,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
505,769,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12798,,202.0,182.0,372.0,182.0,224.71,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
506,770,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12815,,202.0,182.0,370.0,188.0,224.71,215.27,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
507,771,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12831,,202.0,182.0,377.0,177.0,224.7,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
508,772,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12848,,202.0,182.0,369.0,179.0,224.69,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
509,773,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12865,,202.0,182.0,381.0,183.0,224.68,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
510,774,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12881,,202.0,182.0,377.0,183.0,224.7,215.29,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
511,775,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12898,,202.0,182.0,383.0,175.0,224.77,215.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
512,776,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12915,,,,415.0,163.0,224.96,215.29,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
513,777,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12931,,,,399.0,171.0,224.98,215.25,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
514,778,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12948,,240.0,168.0,410.0,166.0,224.98,215.24,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
515,779,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12965,,240.0,168.0,408.0,169.0,224.97,215.23,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
516,780,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12981,,240.0,168.0,412.0,169.0,224.94,215.24,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
517,781,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,12998,,240.0,168.0,414.0,169.0,224.91,215.17,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
518,782,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13015,,240.0,168.0,412.0,165.0,224.86,215.22,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
519,783,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13031,,240.0,168.0,410.0,169.0,224.83,215.21,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
520,784,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13048,,,,381.0,199.0,224.67,215.11,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
521,785,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13064,,,,289.0,272.0,224.31,214.87,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
522,786,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13081,,,,256.0,358.0,224.16,214.54,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
523,787,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13098,,,,271.0,359.0,224.17,214.4,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
524,788,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13114,,100.0,371.0,263.0,365.0,224.17,214.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
525,789,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13131,,100.0,371.0,276.0,366.0,224.16,214.34,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
526,790,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13148,,100.0,371.0,266.0,367.0,224.17,214.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
527,791,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13164,,100.0,371.0,267.0,370.0,224.18,214.31,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
528,792,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13181,,100.0,371.0,267.0,375.0,224.19,214.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
529,793,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13198,,100.0,371.0,274.0,367.0,224.21,214.29,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
530,794,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13214,,100.0,371.0,271.0,372.0,224.22,214.26,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
531,795,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13231,,100.0,371.0,266.0,375.0,224.23,214.24,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
532,796,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13248,,100.0,371.0,270.0,376.0,224.25,214.16,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
533,797,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13264,,100.0,371.0,273.0,372.0,224.27,214.12,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
534,798,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13281,,100.0,371.0,268.0,370.0,224.27,214.1,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
535,799,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13298,,100.0,371.0,271.0,368.0,224.26,214.1,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
536,800,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13314,,100.0,371.0,277.0,374.0,224.25,214.12,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
537,801,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13331,,100.0,371.0,278.0,376.0,224.28,214.07,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
538,802,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13348,,,,293.0,370.0,224.34,214.16,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
539,803,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13364,,117.0,369.0,285.0,371.0,224.33,214.13,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
540,804,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13381,,117.0,369.0,294.0,370.0,224.34,214.11,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
541,805,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13398,,117.0,369.0,286.0,369.0,224.36,214.09,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
542,806,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13414,,117.0,369.0,281.0,367.0,224.37,214.1,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
543,807,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13431,,117.0,369.0,286.0,361.0,224.38,214.15,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
544,808,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13448,,117.0,369.0,284.0,363.0,224.38,214.14,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
545,809,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13464,,117.0,369.0,292.0,367.0,224.38,214.1,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
546,810,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13481,,117.0,369.0,291.0,378.0,224.37,214.12,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
547,811,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13498,,,,291.0,401.0,224.35,214.07,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
548,812,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13514,,,,275.0,426.0,224.33,213.98,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
549,813,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13531,,,,284.0,465.0,224.35,213.77,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
550,814,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13548,,,,288.0,513.0,224.42,213.67,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
551,815,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13564,,,,300.0,534.0,224.5,213.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
552,816,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13581,,131.0,532.0,297.0,525.0,224.51,213.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
553,817,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,13597,,131.0,532.0,295.0,535.0,224.52,213.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
